Id;FirmenNr;HaeuserNr;ETRS_UTM33N_X;ETRS_UTM33N_Y;Firma;Vorlage;FlurstuecksNr;BrandkatasterNr;Hausname;HausNr;Strasse;Strassenteil;Stadtteil;Gewerbename;Gewerbetyp;STR_NAME_2018;HNR_2018;PLZ_2018;FLURSTUECKSNR_2018;SBZ_NR_2018;SBZ_NAME_2018;OT_NR_2018;OT_NAME_2018;
573;428;320;318565.127;5691281.56;Max Timaeus;Timaeus, Max;608f;115D;;17;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Kohlgartenstraße;0;04315;608/8;2;Ost;20;Neustadt-Neuschönefeld;
574;999;321;318753.6687;5691140.80519999;Emil Glausch;Emil Glausch, Inh.: Bernhardt, Karl, Emil Karl Georg, Hedwig Marie u. Albert Friedrich Glausch;72;85;;24;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Buchdruckerei;Druckereien;Kohlgartenstraße;24;04315;72/3;2;Ost;20;Neustadt-Neuschönefeld;
575;1213;321;318753.6687;5691140.80519999;Hugo Horn's Gravieranstalt u. Zinkographie;Hugo Horn's Gravieranstalt u. Zinkographie;72;85;;24;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Zinkograüphie u. Gravieranstalt;Graphische Anstalt;Kohlgartenstraße;24;04315;72/3;2;Ost;20;Neustadt-Neuschönefeld;
576;1213;321;318753.6687;5691140.80519999;Hugo Horn's Gravieranstalt u. Zinkographie;Hugo Horn's Gravieranstalt u. Zinkographie;72;85;;24;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Gravieranstalt u. Zinkographie;Zuliefer- und Hilfsgewerbe;Kohlgartenstraße;24;04315;72/3;2;Ost;20;Neustadt-Neuschönefeld;
577;1683;321;318753.6687;5691140.80519999;Robert Köhler;Köhler, Robert;72;85;;24;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Papier-Engrosgeschäft, mech. papierwarenfabrik;Papierhandlung/Papierherstellung;Kohlgartenstraße;24;04315;72/3;2;Ost;20;Neustadt-Neuschönefeld;
578;431;322;318654.7263;5691221.4583;Karl P. Geuter;Karl P. Geuter, Reiseführer- Verlag, Inh.: Wilhelm Schmidt;606;113;;27;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Kohlgartenstraße;21;04315;606/3;2;Ost;20;Neustadt-Neuschönefeld;
579;70;323;318960.2388;5691031.9031;Adolf Stieler;Stieler, Adolf;578;70;;47;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Buchbinderei;Buchbinderhandwerk;Kohlgartenstraße;47;04315;578/2;2;Ost;20;Neustadt-Neuschönefeld;
580;429;324;318988.289699999;5690929.36559999;Alfred Michaelis;Alfred Michaelis-;240b;263;;48;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Kohlgartenstraße;48;04315;240b;2;Ost;20;Neustadt-Neuschönefeld;
581;69;325;319011.2756;5690876.69199999;Martin Mehlhorn;Martin Mehlhorn;246;265;;52;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Buchbinderei;Buchbinderhandwerk;Kohlgartenstraße;52;04315;246;2;Ost;20;Neustadt-Neuschönefeld;
582;1296;325;319011.2756;5690876.69199999;Carl Kobinger Nachf.;Kobinger Nachf., Carl , Inh.: Ludw. Th. Kühle;246;265;;52;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Klischee-Anstalt;Zuliefer- und Hilfsgewerbe;Kohlgartenstraße;52;04315;246;2;Ost;20;Neustadt-Neuschönefeld;
583;1001;326;319020.526;5690864.329;Karl Vogel;Vogel, Karl;250f;266;;52a;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Buchdruckerei;Druckereien;Kohlgartenstraße;52a;04315;250f;2;Ost;20;Neustadt-Neuschönefeld;
584;430;327;319046.556099999;5690969.8803;R. Hönisch;Hönisch, R.;574;66;;57;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Antiquariatsbuchhandlung;Buchhandel und Verlagswesen;Kohlgartenstraße;57;04315;574;2;Ost;20;Neustadt-Neuschönefeld;
585;1000;327;319046.556099999;5690969.8803;Pfefferkorn & Däne;Pfefferkorn & Däne, Inh.: Max Pfefferkorn u. Reinhold Däne;574;66;;57;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Buchdruckerei;Druckereien;Kohlgartenstraße;57;04315;574;2;Ost;20;Neustadt-Neuschönefeld;
586;1391;327;319046.556099999;5690969.8803;Paul Schreckenberger;Paul Schreckenberger;574;66;;57;Kohlgartenstraße;1 - 71 und 16 - 58;Reudnitz;Maschinenfabrik;Polygraphischer Maschinenbau;Kohlgartenstraße;57;04315;574;2;Ost;20;Neustadt-Neuschönefeld;
587;72;328;316603.1458;5690701.4197;Richard Hoier;Hoier, Richard;2255;1707;;9;Kolonnadenstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Kolonnadenstraße;9;04109;2255;0;Mitte;4;Zentrum-West;
588;71;329;316538.19249999896;5690699.1487;Emil Hugo Claußner Nachf.;Claußner Nachf., Emil Hugo;2259a;1703;;19;Kolonnadenstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Kolonnadenstraße;19;04109;2259a;0;Mitte;4;Zentrum-West;
589;432;330;316156.611299999;5691650.058999999;Schmidt & Spring, Jugendfreund-Verlag;Schmidt & Spring, Jugendfreund-Verlag, Inh.: Anton Hase;3308a;1418W1;;30;König-Johann-Straße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Tschaikowskistraße;30;04105;3308a;0;Mitte;5;Zentrum-Nordwest;
590;454;331;317880.7673;5690434.4315;Justus Naumann;Justus Naumann, Inh. Werner Scholl;1404;703;;25;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;25;04103;1404/1;0;Mitte;2;Zentrum-Südost;
591;468;331;317880.7673;5690434.4315;Andr. Deichert'sche Verlagsbuchhandlung Nachf.;Andr. Deichert'sche Verlagsbuchhandlung Nachf., Inh.: Werner Scholl;1404;703;;25;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;25;04103;1404/1;0;Mitte;2;Zentrum-Südost;
592;1003;331;317880.7673;5690434.4315;C. Lüthke;Lüthke, C.;1404;703;;25;Königstraße;;Alt-Leipzig;Buchdruckerei;Druckereien;Goldschmidtstraße;25;04103;1404/1;0;Mitte;2;Zentrum-Südost;
593;1133;331;317880.7673;5690434.4315;Emil Freter;Emil Freter;1404;703;;25;Königstraße;;Alt-Leipzig;Buchdruckerei;Druckereien;Goldschmidtstraße;25;04103;1404/1;0;Mitte;2;Zentrum-Südost;
594;434;332;317640.972;5690528.277000001;Theodor Oswald Weigel;Theodor Oswald Weigel;1415;723;;1;Königstraße;;Alt-Leipzig;Verlags- und Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;4473 und 4744/2;0;Mitte;2;Zentrum-Südost;
595;434;332;317640.972;5690528.277000001;Theodor Oswald Weigel;Theodor Oswald Weigel, Inh. ders.;1415;723;;1;Königstraße;;Alt-Leipzig;Verlags- und Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;4473 und 4744/2;0;Mitte;2;Zentrum-Südost;
596;1513;332;317640.972;5690528.277000001;Oswald Weigel;Oswald Weigel, Inh.: Theod. Osw. Weigel;1415;723;;1;Königstraße;;Alt-Leipzig;Antiquariat u. Auktions-Institut;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;4473 und 4744/2;0;Mitte;2;Zentrum-Südost;
597;458;333;317612.397;5690504.993;S. Hirzel;S. Hirzel, Inh.: Georg Hirzel;1384;678;;2;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;4728/2;0;Mitte;2;Zentrum-Südost;
598;470;333;317612.397;5690504.993;"Centralbuchhandlung ""Gabelsberger"" H. & L. Behrendorf";"Centralbuchhandlung ""Gabelsberger"" H. & L. Behrendorf, Inh.innen: Hedwig u. Luise Behrendorf";1384;678;;2;Königstraße;;Alt-Leipzig;Sortimentsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;4728/2;0;Mitte;2;Zentrum-Südost;
599;435;334;317664.255;5690518.752;Max Weg;Max Weg;1415a;722B;;3;Königstraße;;Alt-Leipzig;Antiquariatsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;4744/2;0;Mitte;2;Zentrum-Südost;
600;437;334;317664.255;5690518.752;Theod. Thomas;Theod. Thomas, Inh.: Wilhelm Junghans;1415a;722B;;3;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;4744/2;0;Mitte;2;Zentrum-Südost;
601;443;334;317664.255;5690518.752;Carl Scholtze;Carl Scholtze, Inh.: Wilhelm Junghans;1415a;722B;;3;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;4744/2;0;Mitte;2;Zentrum-Südost;
602;77;335;317650.497;5690495.467999999;Eduard Stieler;Eduard Stieler;1386;680;;6;Königstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Goldschmidtstraße;0;04103;4728/3;0;Mitte;2;Zentrum-Südost;
603;77;335;317650.497;5690495.467999999;Eduard Stieler;Eduard Stieler;1386;680;;6;Königstraße;;Alt-Leipzig;Präge-Anstalt;Graphische Anstalt;Goldschmidtstraße;0;04103;4728/3;0;Mitte;2;Zentrum-Südost;
604;456;335;317650.497;5690495.467999999;Hermann Mendelssohn;Hermann Mendelssohn, Inh.: Walther Mendelssohn;1386;680;;6;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;4728/3;0;Mitte;2;Zentrum-Südost;
605;1588;335;317650.497;5690495.467999999;Edmund Stoll;Edmund Stoll, Inh.: Paul Rothe;1386;680;;6;Königstraße;;Alt-Leipzig;Musikalienhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;4728/3;0;Mitte;2;Zentrum-Südost;
606;461;337;317712.091699999;5690503.4711;Hahn'sche Verlagsbuchhandlung;Hahn'sche VerlagsbuchhandlungInh. Herbert v. Thielen (Hannover);1413;721;;9;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;11;04103;1410;0;Mitte;2;Zentrum-Südost;
607;446;338;317690.714;5690481.71;Ernst Rowohlt Verlag;Ernst Rowohlt Verlag. Inh.: Kurt Wolff;1388;682;;10;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1387;0;Mitte;2;Zentrum-Südost;
608;1002;338;317690.714;5690481.71;W. Drugulin;W. Drugulin, Pers. haft. Gesellsch. Johs. Baensch-Drugulin;1388;682;;10;Königstraße;;Alt-Leipzig;Schriftgießerei;Satzherstellung;Goldschmidtstraße;0;04103;1387;0;Mitte;2;Zentrum-Südost;
609;1002;338;317690.714;5690481.71;W. Drugulin;W. Drugulin, Pers. haft. Gesellsch. Johs. Baensch-Drugulin;1388;682;;10;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1387;0;Mitte;2;Zentrum-Südost;
610;1002;338;317690.714;5690481.71;W. Drugulin;W. Drugulin, Pers. haft. Gesellsch. Johs. Baensch-Drugulin;1388;682;;10;Königstraße;;Alt-Leipzig;Buchdruckerei;Druckereien;Goldschmidtstraße;0;04103;1387;0;Mitte;2;Zentrum-Südost;
611;447;339;317687.539;5690511.342999999;Ferd. Riehm;Ferd. Riehm, Inh.: Heinrich Bredt;1414;721B/722;;5.7;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1414, 4745, 4746;0;Mitte;2;Zentrum-Südost;
612;455;339;317687.539;5690511.342999999;Bernhard Meyer;Bernhard Meyer;1414;721B/722;;5.7;Königstraße;;Alt-Leipzig;Buchdruckerei;Druckereien;Goldschmidtstraße;0;04103;1414, 4745, 4746;0;Mitte;2;Zentrum-Südost;
613;455;339;317687.539;5690511.342999999;Bernhard Meyer;Bernhard Meyer;1414;721B/722;;5.7;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1414, 4745, 4746;0;Mitte;2;Zentrum-Südost;
614;471;339;317687.539;5690511.342999999;Heinrich Bredt;Heinrich Bredt, Verl. Buchhdlg, Inh.: Otto Förster (Bonn) u. Heinr. Bredt;1414;721B/722;;5.7;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1414, 4745, 4746;0;Mitte;2;Zentrum-Südost;
615;472;339;317687.539;5690511.342999999;Ernst Bredt;Ernst Bredt, Inh.: Heinr. Bredt;1414;721B/722;;5.7;Königstraße;;Alt-Leipzig;Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1414, 4745, 4746;0;Mitte;2;Zentrum-Südost;
616;475;339;317687.539;5690511.342999999;Alldeutscher Verlag Dr. E. Bischoff;Alldeutscher Verlag Dr. E. Bischoff, Inh.: Dr. Erich Bischoff;1414;721B/722;;5.7;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1414, 4745, 4746;0;Mitte;2;Zentrum-Südost;
617;1116;339;317687.539;5690511.342999999;J. F. L. Reitz;Reitz, J. F. L.;1414;721B/722;;5.7;Königstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Goldschmidtstraße;0;04103;1414, 4745, 4746;0;Mitte;2;Zentrum-Südost;
618;1141;339;317687.539;5690511.342999999;Hermann Bähr;Bähr, Hermann;1414;721B/722;;5.7;Königstraße;;Alt-Leipzig;Chemigraphische Anstalt;Graphische Anstalt;Goldschmidtstraße;0;04103;1414, 4745, 4746;0;Mitte;2;Zentrum-Südost;
619;1275;339;317687.539;5690511.342999999;G. Sternkopf, Geographisches Institut und Verlagshandlung;G. Sternkopf, Geographisches Institut und Verlagshandlung, Inh.: Günther Sternkopf;1414;721B/722;;5.7;Königstraße;;Alt-Leipzig;Geographisches Institut u. Verlagshandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1414, 4745, 4746;0;Mitte;2;Zentrum-Südost;
620;1275;339;317687.539;5690511.342999999;G. Sternkopf, Geographisches Institut und Verlagshandlung;G. Sternkopf, Geographisches Institut und Verlagshandlung, Inh.: Günther Sternkopf;1414;721B/722;;5.7;Königstraße;;Alt-Leipzig;Kartographische Anstalt;Graphische Anstalt;Goldschmidtstraße;0;04103;1414, 4745, 4746;0;Mitte;2;Zentrum-Südost;
621;1934;339;317687.539;5690511.342999999;"Verlag ""Nach Feierabend"" , Bernh. Meyer";"Verlag ""Nach Feierabend"" , Bernh. Meyer";1414;721B/722;;5.7;Königstraße;;Alt-Leipzig;Zeitschriftenverlag;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1414, 4745, 4746;0;Mitte;2;Zentrum-Südost;
622;478;340;317712.939;5690474.302;Richard Lipinski;Richard Lipinski;1389;683;;12;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1388;0;Mitte;2;Zentrum-Südost;
623;466;341;317755.190499999;5690479.22739999;Dörffling & Franke;Dörffling & Franke;1411;719;;13;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;13;04103;1410;0;Mitte;2;Zentrum-Südost;
624;1693;341;317755.190499999;5690479.22739999;Carl Pohst;Carl Pohst;1411;719;;13;Königstraße;;Alt-Leipzig;Durchschreib-, Kaffee-Filter-,Klosett-, Kopier-, Lösch- u. Schreibmaschinenpapier;Papierhandlung/Papierherstellung;Goldschmidtstraße;13;04103;1410;0;Mitte;2;Zentrum-Südost;
625;1693;341;317755.190499999;5690479.22739999;Carl Pohst;Carl Pohst;1411;719;;13;Königstraße;;Alt-Leipzig;Papier-Engrosgeschäft;Papierhandlung/Papierherstellung;Goldschmidtstraße;13;04103;1410;0;Mitte;2;Zentrum-Südost;
626;444;342;317815.664099999;5690438.21199999;Adolf F. Schlöffel;Adolf F. Schlöffel , Occultistischer Verlag, Inh.in: Ww. Nanny Schlöffel;1400c;695C;;16;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;16;04103;1400c;0;Mitte;2;Zentrum-Südost;
627;451;342;317815.664099999;5690438.21199999;Occultistischer Verlag A. F. Schöffel;Occultistischer Verlag A. F. Schöffel;1400c;695C;;16;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;16;04103;1400c;0;Mitte;2;Zentrum-Südost;
628;464;342;317815.664099999;5690438.21199999;Floda's Verlag Adolf Schöffel;Floda's Verlag Adolf Schöffel, Inh.in: Ww Nanny Schlöffel;1400c;695C;;16;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;16;04103;1400c;0;Mitte;2;Zentrum-Südost;
629;1628;342;317815.664099999;5690438.21199999;Gebrüder Reinecke;Gebrüder Reinecke, Inh.: Carl u. Franz Reinecke;1400c;695C;;16;Königstraße;;Alt-Leipzig;Musikverlag;Buchhandel und Verlagswesen;Goldschmidtstraße;16;04103;1400c;0;Mitte;2;Zentrum-Südost;
630;73;343;317829.356;5690460.543;Oswald Kratzsch;Kratzsch, Oswald;1408;707;;17;Königstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Goldschmidtstraße;0;04103;1408;0;Mitte;2;Zentrum-Südost;
631;75;344;317844.173;5690457.368;Albin Opitz;Opitz, Albin;1407;706;;19;Königstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Goldschmidtstraße;0;04103;1407;0;Mitte;2;Zentrum-Südost;
632;438;344;317844.173;5690457.368;Eduard Strauch;Eduard Strauch, Inh.: Georg P. Eberhardt;1407;706;;19;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1407;0;Mitte;2;Zentrum-Südost;
633;440;344;317844.173;5690457.368;Franz J. Söhnlein;Franz J. Söhnlein, Inh.: Franz Söhnlien (Frankfurt a. M.);1407;706;;19;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1407;0;Mitte;2;Zentrum-Südost;
634;465;344;317844.173;5690457.368;Paul Eberhardt;Paul Eberhardt;1407;706;;19;Königstraße;;Alt-Leipzig;Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1407;0;Mitte;2;Zentrum-Südost;
635;436;345;317726.697;5690497.585;Franz Wagner;Franz Wagner, Inh.: Ottilie Wagner-Brandstetter u. Herm. Frz. Ramdohr;1413/1412;721/720;;9.11;Königstraße;;Alt-Leipzig;Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1410;0;Mitte;2;Zentrum-Südost;
636;463;345;317726.697;5690497.585;G. J. Göschen'sche Verlagshandlung, G.m.b.H.;G. J. Göschen'sche Verlagshandlung G.m.b.H.;1413/1412;721/720;;9.11;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1410;0;Mitte;2;Zentrum-Südost;
637;1123;345;317726.697;5690497.585;Literarisches Institut Kosmos, Max Herzig in Liqu.;Literarisches Institut Kosmos, Max Herzig in Liqu., Liqu. Max u. Dr. Siegfr. Herzig (Wien);1413/1412;721/720;;9.11;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;0;04103;1410;0;Mitte;2;Zentrum-Südost;
638;78;346;317865.2751;5690439.9287;Richard Tauchnitz;Tauchnitz, Richard;1405;704;;23;Königstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Goldschmidtstraße;23;04103;1405;0;Mitte;2;Zentrum-Südost;
639;442;346;317865.2751;5690439.9287;A. Schumann's Verlag;A. Schumann's Verlag, Inh.: Adolph Schumann (außerhalb);1405;704;;23;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;23;04103;1405;0;Mitte;2;Zentrum-Südost;
640;473;346;317865.2751;5690439.9287;R. Bredow;R. Bredow, Verl. Buchhdlg, Inh.: Raimund Bredow;1405;704;;23;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;23;04103;1405;0;Mitte;2;Zentrum-Südost;
641;474;346;317865.2751;5690439.9287;Bibliographische Anstalt Adolph Schumann;Bibliographische Anstalt Adolph Schumann;1405;704;;23;Königstraße;;Alt-Leipzig;Antiquariatsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;23;04103;1405;0;Mitte;2;Zentrum-Südost;
642;74;347;317975.5301;5690381.84759999;Oskar Leiner;Oskar Leiner, Inh.: Georg Leiner;1398b;699;;26;Königstraße;;Alt-Leipzig;Kunstanstalt;Graphische Anstalt;Goldschmidtstraße;28;04103;1155;0;Mitte;2;Zentrum-Südost;
643;74;347;317975.5301;5690381.84759999;Oskar Leiner;Oskar Leiner, Inh.: Georg Leiner;1155;805;;26b;Königstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Goldschmidtstraße;28;04103;1155;0;Mitte;2;Zentrum-Südost;
644;74;347;317975.5301;5690381.84759999;Oskar Leiner;Oskar Leiner, Inh.: Georg Leiner;1155;805;;26b;Königstraße;;Alt-Leipzig;Stereotypie, Schriftgießerei, Galvanoplastik;Satzherstellung;Goldschmidtstraße;28;04103;1155;0;Mitte;2;Zentrum-Südost;
645;74;347;317975.5301;5690381.84759999;Oskar Leiner;Oskar Leiner, Inh.: Georg Leiner;1155;805;;26b;Königstraße;;Alt-Leipzig;Kunstanstalt;Graphische Anstalt;Goldschmidtstraße;28;04103;1155;0;Mitte;2;Zentrum-Südost;
646;74;347;317975.5301;5690381.84759999;Oskar Leiner;Oskar Leiner, Inh.: Georg Leiner;1398b;699;;26;Königstraße;;Alt-Leipzig;Buchdruckerei;Druckereien;Goldschmidtstraße;28;04103;1155;0;Mitte;2;Zentrum-Südost;
647;74;347;317975.5301;5690381.84759999;Oskar Leiner;Oskar Leiner, Inh.: Georg Leiner;1398b;699;;26;Königstraße;;Alt-Leipzig;Verlag;Buchhandel und Verlagswesen;Goldschmidtstraße;28;04103;1155;0;Mitte;2;Zentrum-Südost;
648;74;347;317975.5301;5690381.84759999;Oskar Leiner;Oskar Leiner, Inh.: Georg Leiner;1398b;699;;26;Königstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Goldschmidtstraße;28;04103;1155;0;Mitte;2;Zentrum-Südost;
649;74;347;317975.5301;5690381.84759999;Oskar Leiner;Oskar Leiner, Inh.: Georg Leiner;1398b;699;;26;Königstraße;;Alt-Leipzig;Stereotypie, Schriftgießerei, Galvanoplastik;Satzherstellung;Goldschmidtstraße;28;04103;1155;0;Mitte;2;Zentrum-Südost;
650;74;347;317975.5301;5690381.84759999;Oskar Leiner;Oskar Leiner, Inh.: Georg Leiner;1155;805;;26b;Königstraße;;Alt-Leipzig;Buchdruckerei;Druckereien;Goldschmidtstraße;28;04103;1155;0;Mitte;2;Zentrum-Südost;
651;74;347;317975.5301;5690381.84759999;Oskar Leiner;Oskar Leiner, Inh.: Georg Leiner;1155;805;;26b;Königstraße;;Alt-Leipzig;Verlag;Buchhandel und Verlagswesen;Goldschmidtstraße;28;04103;1155;0;Mitte;2;Zentrum-Südost;
652;1489;348;317935.972299999;5690395.66709999;Musikbibliothek Peters;Musikbibliothek Peters ( C. F. Peters);1398b;699;;26;Königstraße;;Alt-Leipzig;Bibliothek;Leihbibliotheken / Lesehallen;Goldschmidtstraße;26;04103;1398b;0;Mitte;2;Zentrum-Südost;
653;76;349;317892.396999999;5690430.3954;Johannes Saupe;Saupe, Johannes;1403;702;;27;Königstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Goldschmidtstraße;27;04103;1403;0;Mitte;2;Zentrum-Südost;
654;469;349;317892.396999999;5690430.3954;Hermann Dege;Hermann Dege, Inh.: Johannes Dege;1403;702;;27;Königstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;27;04103;1403;0;Mitte;2;Zentrum-Südost;
655;1005;349;317892.396999999;5690430.3954;G. Reusche;Reusche, G.;1403;702;;27;Königstraße;;Alt-Leipzig;Buchdruckerei;Druckereien;Goldschmidtstraße;27;04103;1403;0;Mitte;2;Zentrum-Südost;
656;1005;349;317892.396999999;5690430.3954;G. Reusche;Reusche, G.;1403;702;;27;Königstraße;;Alt-Leipzig;Verlag;Buchhandel und Verlagswesen;Goldschmidtstraße;27;04103;1403;0;Mitte;2;Zentrum-Südost;
657;1176;349;317892.396999999;5690430.3954;Voigt & Geißler;Voigt & Geißler, Inh.: Max Voigt u. Rich. Geißler;1403;702;;27;Königstraße;;Alt-Leipzig;Stereotypie-Anstalt;Graphische Anstalt;Goldschmidtstraße;27;04103;1403;0;Mitte;2;Zentrum-Südost;
658;1176;349;317892.396999999;5690430.3954;Voigt & Geißler;Voigt & Geißler, Inh.: Max Voigt u. Rich. Geißler;1403;702;;27;Königstraße;;Alt-Leipzig;Klischees;Zuliefer- und Hilfsgewerbe;Goldschmidtstraße;27;04103;1403;0;Mitte;2;Zentrum-Südost;
659;1176;349;317892.396999999;5690430.3954;Voigt & Geißler;Voigt & Geißler, Inh.: Max Voigt u. Rich. Geißler;1403;702;;27;Königstraße;;Alt-Leipzig;Galvanoplastik;Graphische Anstalt;Goldschmidtstraße;27;04103;1403;0;Mitte;2;Zentrum-Südost;
660;1812;349;317892.396999999;5690430.3954;Hammer-Verlag Th. Fritsch (Verlag Deutscher Müller);Hammer-Verlag Th. Fritsch (Verlag Deutscher Müller);1403;702;;27;Königstraße;;Alt-Leipzig;Verlag;Buchhandel und Verlagswesen;Goldschmidtstraße;27;04103;1403;0;Mitte;2;Zentrum-Südost;
661;460;350;317909.596199999;5690424.17879999;Karl W. Hiersemann;Karl W. Hiersemann;1402a;701;;29;Königstraße;;Alt-Leipzig;Buchhandlung, Antiquariatsbuchhandlung;Buchhandel und Verlagswesen;Goldschmidtstraße;29;04103;1402a;0;Mitte;2;Zentrum-Südost;
662;1325;351;318014.4988;5690424.22939999;Bibliothek August Scherl G.m.b.H., Auslieferungsstelle;Bibliothek August Scherl G.m.b.H., Auslieferungsstelle;1154a;805B;;33;Königstraße;;Alt-Leipzig;Leihbibliothek;Leihbibliotheken / Lesehallen;Goldschmidtstraße;33;04103;1154/3;0;Mitte;2;Zentrum-Südost;
